pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,entity_id
FF,2025-08-19,95.5,-1.01,5.49,"Sheehan, Emmet",696100,686218,,swinging_strike,,,,,1,Hunter Goodman pops out to shortstop Mookie Betts.,R,R,R,COL,LAD,S,,,0,1,2025,0.74,1.44,-0.56,3.35,,,,0,6,Bot,,,,,,,2.883349944410784,-139.23901492353968,-3.3746323465642405,-10.297814925942934,26.834695612850105,-12.832859203939629,3.45,1.61,,,,96.9,2564.0,6.7,776671,669257,518692,500743,690976,605141,669743,681624,606192,53.81,,,,,,,,53,2,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,206.0,0.0,-0.054,71.5,6.2,,0.054,,-5,-5,0.05,0.05,25,25,26,26,3,2,,,,,1.03,0.74,0.74,,6.831762672472808,6.185061657621163,23.06238530512545,31.769135684201537,27.19693931192555,0.9890000000000001,,,0.986,,0.8520000000000001,0.257,,,686218
FF,2025-08-19,97.5,-1.96,5.77,"Smith, Shane",621566,681343,,swinging_strike,,,,,5,"Matt Olson grounds out, shortstop Chase Meidroth to first baseman Miguel Vargas.",R,L,R,ATL,CWS,S,,,0,1,2025,0.74,1.28,-0.1,2.9,645277.0,805373.0,,2,2,Bot,,,,,,,6.79668742565249,-141.890327626752,-5.242649004971355,-11.4716045228585,31.47424085585899,-13.824021302052826,3.51,1.7,,,,99.1,2297.0,7.1,776687,700337,678246,672820,681460,805367,643217,673357,643565,53.39,,,,,,,,17,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,221.0,0.0,-0.047,72.0,6.4,,0.047,,2,2,0.76,0.76,25,31,25,31,2,1,,,,,1.11,0.74,-0.74,,-8.470169945238448,25.830364036922138,36.15589312639207,39.90835599242822,12.115656147911588,0.768,0.855,,0.8340000000000001,,0.809,0.30100000000000005,,,681343
FS,2025-08-19,88.9,-1.64,5.9,"Greene, Hunter",660162,668881,,called_strike,,,,,5,Yoán Moncada flies out to center fielder TJ Friedl.,R,L,R,LAA,CIN,S,,,0,0,2025,0.74,0.38,-0.16,2.71,,,,1,4,Bot,,,,,,,5.234324302924896,-129.4965033773964,-2.6298588703696115,-9.419725429903448,25.903944121139517,-27.51864249571922,3.45,1.53,,,,90.0,1359.0,6.8,776668,624431,609280,680574,663647,682829,669720,670770,682622,53.68,,,,,,,,33,1,Split-Finger,1,3,1,3,3,1,1,3,Infield shade,Standard,218.0,0.0,-0.039,,,,0.039,,-2,-2,0.271,0.271,25,30,26,30,2,1,,,,,2.48,0.74,-0.74,,,,,,,0.965,,,,0.838,,0.42700000000000005,,,668881
FF,2025-08-19,92.5,-2.19,5.68,"Irvin, Jake",596019,663623,,called_strike,,,,,3,Francisco Lindor strikes out swinging.,R,L,R,WSH,NYM,S,,,0,1,2025,0.74,1.27,0.66,3.25,,,,2,6,Top,,,,,,,9.098377657124646,-134.41345564625888,-3.180842556788717,-10.985950231138611,30.77970698332845,-16.269031967040423,3.47,1.56,,,,94.2,2435.0,7.5,776678,656180,665953,657557,691781,682928,695578,696285,686611,53.01,,,,,,,,43,2,4-Seam Fastball,0,6,6,0,6,0,6,0,Infield shade,Standard,228.0,0.0,-0.055,,,,0.055,,-6,6,0.026,0.974,28,31,28,32,4,3,,,,,1.41,0.74,-0.74,,,,,,,0.856,0.8059999999999999,0.445,0.784,,0.748,0.40299999999999997,,,663623
FF,2025-08-19,100.6,-2.13,5.68,"Greene, Hunter",669326,668881,strikeout,called_strike,,,,,6,Bryce Teodosio called out on strikes.,R,R,R,LAA,CIN,S,2.0,,2,2,2025,0.74,1.48,0.75,2.36,,,,1,5,Bot,,,,,,,9.818845904135268,-146.04747470016596,-7.406715712677611,-13.03033467249038,35.86038069041966,-9.369865411435622,3.64,1.73,,,,101.3,2365.0,6.9,776668,624431,609280,680574,663647,682829,669720,670770,682622,53.62,,0.0,0.0,1.0,0.0,0.0,,41,6,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,222.0,-0.016,-0.229,,,,0.229,,-3,-3,0.154,0.154,25,26,26,26,2,1,,,,,0.79,0.74,0.74,,,,,,,0.965,,,,0.838,,0.42700000000000005,,,668881
FF,2025-08-19,89.1,-1.93,5.33,"Kelly, Merrill",624428,518876,,called_strike,,,,,4,Adam Frazier flies out to left fielder Wyatt Langford.,R,L,R,KC,TEX,S,,,0,0,2025,0.73,1.26,-0.44,2.2,,,,0,2,Bot,,,,,,,5.186201876248435,-129.65829392928248,-4.30972655049567,-9.290006640623696,27.32725974594761,-17.249246723296842,3.25,1.48,,,,89.1,2393.0,6.3,776675,641680,642133,543760,669701,608369,694671,694497,696030,54.21,,,,,,,,13,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,231.0,0.0,-0.04,,,,0.04,,0,0,0.55,0.55,36,33,37,34,1,0,,,,,1.61,0.73,-0.73,,,,,,,0.84,0.821,0.662,0.8009999999999999,,0.62,0.20800000000000002,,,518876
FF,2025-08-19,96.7,-1.62,5.84,"Hicks, Jordan",687637,663855,,called_strike,,,,,5,Dylan Beavers walks.,R,L,R,BOS,BAL,S,,,3,0,2025,0.73,1.23,-0.12,2.92,,,,1,8,Top,,,,,,,5.669916807104818,-140.66948279554035,-5.0030415982351295,-10.98871354483094,32.14473491557968,-14.904511730040126,3.58,1.71,,,,96.5,2175.0,6.2,776684,657136,647351,663853,608324,596115,807799,680776,701350,54.27,,,,,,,,60,4,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shade,Standard,228.0,0.0,-0.09,,,,0.09,,-2,2,0.141,0.859,28,23,29,24,1,3,,,,,1.21,0.73,-0.73,,,,,,,0.912,0.8620000000000001,,,0.946,,0.43100000000000005,0.499,,663855
SI,2025-08-19,97.8,2.52,5.69,"Banda, Anthony",690022,607455,,called_strike,,,,,5,Ryan Ritter flies out to right fielder Teoscar Hernández in foul territory.,R,R,L,COL,LAD,S,,,0,0,2025,0.73,0.9,0.25,2.48,,,,2,9,Bot,,,,,,,-7.788448407153574,-142.3671212242576,-5.357974169361284,11.498674527664445,26.470353760812294,-18.911445500825625,3.5,1.58,,,,98.7,2354.0,6.4,776671,669257,518692,500743,690976,605141,669743,681624,606192,54.15,,,,,,,,85,1,Sinker,4,11,4,11,11,4,4,11,Standard,Standard,148.0,0.0,-0.045,,,,0.045,,-7,-7,0.0,0.0,31,24,32,25,1,3,,,,,1.45,0.73,-0.73,,,,,,,0.958,0.941,,0.991,,,0.263,,,607455
FF,2025-08-19,95.3,-0.71,5.77,"Miller, Bryce",681082,682243,,called_strike,,,,,9,Bryson Stott homers (8) on a fly ball to right field.,R,L,R,PHI,SEA,S,,,1,0,2025,0.73,1.6,0.57,1.54,,,,2,4,Bot,,,,,,,5.032725603252718,-138.47696928081814,-9.07139749423818,-10.59292766209848,31.91275048535508,-9.700490797731677,3.3,1.56,,,,95.3,2524.0,6.5,776680,641598,647304,593871,553993,641487,668227,677594,664238,54.05,,,,,,,,34,2,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,210.0,0.0,-0.056,,,,0.056,,2,2,0.768,0.768,26,27,27,28,2,1,,,,,0.92,0.73,-0.73,,,,,,,0.9279999999999999,0.8940000000000001,0.659,,0.6950000000000001,0.7070000000000001,0.24800000000000003,0.636,,682243
FF,2025-08-19,90.9,-1.01,6.02,"Ohl, Pierson",687231,701487,,called_strike,,,,,9,"Darell Hernaiz doubles (2) on a line drive to right fielder Matt Wallner, deflected by center fielder Byron Buxton.",R,R,R,MIN,ATH,S,,,0,0,2025,0.73,1.57,0.75,2.07,,,,0,6,Top,,,,,,,5.954867055006367,-132.17174926676563,-7.403230370292051,-9.818861015188087,25.587400642997927,-12.316554175388523,3.58,1.58,,,,91.0,2261.0,6.2,776674,680777,665019,807712,668904,686797,668885,621439,670242,54.29,,,,,,,,45,1,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,208.0,0.0,-0.04,,,,0.04,,-2,2,0.211,0.789,25,23,26,24,1,2,,,,,1.17,0.73,0.73,,,,,,,0.9920000000000001,0.993,0.46799999999999997,0.845,,0.758,,,,701487
FF,2025-08-19,95.3,-2.24,5.91,"Brown, Hunter",682985,686613,,called_strike,,,,,11,Riley Greene strikes out swinging.,R,L,R,DET,HOU,S,,,1,0,2025,0.73,1.33,-0.97,2.78,,,,1,6,Bot,,,,,,,5.036093184050545,-138.67325195419696,-5.610933247432204,-10.535232032396674,30.123585529274248,-14.005720755228884,3.63,1.7,,,,96.2,2209.0,6.8,776685,673237,572233,602104,621043,665161,643289,676801,701358,53.75,,,,,,,,43,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,209.0,0.0,-0.049,,,,0.049,,0,0,0.541,0.541,26,24,27,25,3,2,,,,,1.18,0.73,-0.73,,,,,,,0.9490000000000001,0.887,0.527,0.968,,0.8079999999999999,0.409,,,686613
FF,2025-08-19,92.9,2.27,6.5,"Rodón, Carlos",663968,607074,,called_strike,,,,,6,Jake Mangum singles on a ground ball to right fielder Giancarlo Stanton. Everson Pereira to 2nd.,R,R,L,TB,NYY,S,,,0,0,2025,0.73,1.53,0.67,2.27,,,677592.0,1,2,Bot,,,,,,,-5.692729668655775,-135.06322288997288,-8.443736735030052,10.141220114157928,27.793328505986867,-11.770923451095308,3.37,1.49,,,,,,,776677,700250,502671,665862,676609,683011,641355,663757,519317,54.13,,,,,,,,22,1,4-Seam Fastball,0,5,0,5,5,0,0,5,,,,0.0,-0.042,,,,0.042,,-5,-5,0.116,0.116,32,29,33,29,1,0,,,,,1.1,0.73,-0.73,,,,,,,0.975,0.785,,0.7809999999999999,,0.7320000000000001,0.217,,,607074
FF,2025-08-19,92.0,1.1,5.85,"Gibson, Cade",575929,806188,,called_strike,,,,,1,Willson Contreras strikes out swinging.,R,R,L,MIA,STL,S,,,1,1,2025,0.72,0.96,-0.3,3.28,,,,2,6,Top,,,,,,,-5.056253063957433,-133.946294369348,-2.746813812247697,9.792116138371869,29.29110895970516,-20.19992834783582,3.6,1.66,,,,91.2,2278.0,5.8,776686,682663,676572,669364,691185,672640,681715,805300,687859,54.7,,,,,,,,49,3,4-Seam Fastball,2,6,6,2,6,2,6,2,Standard,Standard,142.0,0.0,-0.063,,,,0.063,,-4,4,0.085,0.915,27,33,27,33,1,3,,,,,1.73,0.72,-0.72,,,,,,,0.86,0.8620000000000001,,0.7809999999999999,,0.845,0.23600000000000002,0.478,,806188
FF,2025-08-19,100.0,-1.91,6.14,"Greene, Hunter",687263,668881,,called_strike,,,,,9,Zach Neto strikes out swinging.,R,R,R,LAA,CIN,S,,,0,0,2025,0.72,1.37,0.51,1.8,,,,0,3,Bot,,,,,,,8.433742218133547,-145.10351975985353,-9.83037086211646,-12.220405523205,35.02331103864605,-10.66613413746111,3.33,1.6,,,,100.5,2393.0,6.8,776668,624431,609280,680574,663647,682829,669720,670770,682622,53.73,,,,,,,,21,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,218.0,0.0,-0.04,,,,0.04,,0,0,0.554,0.554,25,24,26,24,2,1,,,,,0.93,0.72,0.72,,,,,,,0.965,,,,0.838,,0.42700000000000005,,,668881
FF,2025-08-19,95.1,-1.31,5.59,"Sheehan, Emmet",691720,686218,strikeout,called_strike,,,,,8,Kyle Karros called out on strikes.,R,R,R,COL,LAD,S,2.0,,2,2,2025,0.72,1.19,0.15,2.15,,,682653.0,1,2,Bot,,,,,,,5.4858972690165455,-138.37538764685357,-6.123859623052423,-10.392034435440252,27.80242112321212,-15.75563139288668,3.62,1.68,,,,96.4,2395.0,6.8,776671,669257,518692,500743,671083,605141,669743,681624,606192,53.71,,0.0,0.0,1.0,0.0,0.0,,17,6,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,209.0,-0.023,-0.216,,,,0.216,,-4,-4,0.171,0.171,25,22,26,23,1,0,,,,,1.31,0.72,0.72,,,,,,,0.9890000000000001,,,0.986,,0.8520000000000001,0.257,,,686218
FS,2025-08-19,84.4,-1.11,5.49,"Miller, Bryce",607208,682243,,swinging_strike,,,,,7,"Trea Turner grounds out, shortstop J.P. Crawford to first baseman Josh Naylor.",R,R,R,PHI,SEA,S,,,1,1,2025,0.72,0.66,-0.52,2.02,,,,2,4,Bot,,,,,,,2.821930074054812,-122.90834577429492,-3.0112203027183844,-7.841642602513267,25.434877181264017,-25.118130425277243,3.48,1.65,,,,84.9,867.0,6.6,776680,641598,647304,593871,553993,641487,668227,677594,664238,53.85,,,,,,,,35,3,Split-Finger,4,1,4,1,1,4,4,1,Standard,Standard,226.0,0.0,-0.063,77.2,9.1,,0.063,,3,3,0.851,0.851,26,32,27,32,3,2,,,,,2.55,0.72,0.72,,24.81287198017879,-46.44479779735125,27.20708876518454,33.71282672281127,54.33438563445551,0.9279999999999999,0.8940000000000001,0.659,,0.6950000000000001,0.7070000000000001,0.24800000000000003,0.636,,682243
FF,2025-08-19,95.9,-2.09,5.77,"Smith, Shane",686948,681343,strikeout,swinging_strike,,,,,4,Drake Baldwin strikes out swinging.,R,L,R,ATL,CWS,S,2.0,,1,2,2025,0.72,1.14,-0.7,2.81,,,542303.0,2,1,Bot,,,,,,,5.352477684526448,-139.67063016829906,-4.914389352771416,-10.53208927549048,28.24303742204634,-16.326320823175042,3.37,1.64,,,,97.5,2346.0,6.9,776687,700337,678246,672820,681460,805367,643217,673357,643565,53.6,,0.0,0.0,1.0,0.0,0.0,,9,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,219.0,-0.016,-0.178,72.3,6.5,,0.178,,2,2,0.722,0.722,25,24,25,24,1,0,,,,,1.31,0.72,-0.72,,-0.5688470862399414,23.53755025420285,28.554109532304263,46.31641735632472,15.82804774320275,0.768,0.855,,0.8340000000000001,,0.809,0.30100000000000005,,,681343
FF,2025-08-19,96.2,-1.54,5.8,"Baz, Shane",663757,669358,,called_strike,,,,,6,Trent Grisham called out on strikes.,R,L,R,TB,NYY,S,,,0,0,2025,0.71,1.32,0.29,2.97,,,,0,1,Top,,,,,,,6.480452493810216,-139.865232329467,-4.887104824312375,-10.839422809721349,31.78852547795728,-13.96589130047466,3.63,1.73,,,,96.1,2499.0,6.3,776677,663743,650490,664040,691406,673490,802415,677592,663968,54.23,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,214.0,0.0,-0.04,,,,0.04,,0,0,0.5,0.5,26,28,26,29,1,0,,,,,1.15,0.71,-0.71,,,,,,,0.941,,0.502,0.9470000000000001,,0.718,0.23500000000000001,,,669358
FS,2025-08-19,88.1,-2.37,6.12,"Sugano, Tomoyuki",807799,608372,strikeout,swinging_strike,,,,,13,Masataka Yoshida strikes out swinging.,R,L,R,BOS,BAL,S,2.0,,2,2,2025,0.71,0.35,-1.49,2.11,,701350.0,596115.0,2,1,Bot,,,,,,,3.5903346070854982,-128.40292332670575,-4.468734580974622,-8.535711798811368,23.27001937477932,-27.65621899572956,3.25,1.41,,,,88.6,1380.0,6.3,776684,656577,691723,702616,676679,683002,666185,681297,687637,54.24,,0.0,0.0,1.0,0.0,0.0,,9,6,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,213.0,-0.042,-0.195,69.6,7.9,,0.195,,0,0,0.542,0.542,35,31,36,32,1,0,,,,,2.55,0.71,-0.71,,12.050518461471922,2.493160788530464,25.1738354374992,50.99897961262744,28.0643573688844,0.865,0.836,0.397,,0.81,0.682,,0.369,,608372
FF,2025-08-19,100.0,-2.0,6.09,"Greene, Hunter",695681,668881,,called_strike,,,,,14,Christian Moore strikes out swinging.,R,R,R,LAA,CIN,S,,,0,0,2025,0.71,1.55,0.93,2.03,,,,0,5,Bot,,,,,,,9.840704910000134,-145.0834215371042,-9.52279247061403,-12.429801439145695,34.78460150678329,-8.075002182750643,3.42,1.67,,,,100.5,2462.0,6.8,776668,624431,609280,680574,663647,682829,669720,670770,682622,53.7,,,,,,,,40,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,211.0,0.0,-0.04,,,,0.04,,-3,-3,0.179,0.179,25,22,26,23,2,1,,,,,0.74,0.71,0.71,,,,,,,0.965,,,,0.838,,0.42700000000000005,,,668881
FF,2025-08-19,97.8,-2.05,5.79,"Smith, Shane",595777,681343,,called_strike,,,,,8,Jurickson Profar lines out to shortstop Chase Meidroth.,R,L,R,ATL,CWS,S,,,2,1,2025,0.7,1.27,0.0,1.94,,,,0,1,Bot,,,,,,,7.222414414759319,-142.1815582392004,-7.9221201589204115,-11.149267373987628,30.7299971314437,-13.314729786690831,3.32,1.6,,,,99.0,2279.0,6.9,776687,700337,678246,672820,681460,805367,643217,673357,643565,53.63,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,226.0,0.0,-0.073,,,,0.073,,0,0,0.547,0.547,25,32,25,32,1,0,,,,,1.11,0.7,-0.7,,,,,,,0.768,0.855,,0.8340000000000001,,0.809,0.30100000000000005,,,681343
FF,2025-08-19,97.0,-1.42,5.78,"Baz, Shane",676609,669358,,swinging_strike,,,,,12,"José Caballero grounds out, second baseman Brandon Lowe to first baseman Yandy Díaz.",R,R,R,TB,NYY,S,,,0,1,2025,0.7,1.38,0.34,3.33,,,,2,3,Top,,,,,,,6.30839706561548,-141.1662982727535,-4.211633906518412,-10.720469622586114,30.320062868017985,-12.919787629464972,3.14,1.43,,,,97.4,2427.0,6.4,776677,663743,650490,664040,691406,673490,802415,677592,663968,54.14,,,,,,,,29,2,4-Seam Fastball,2,6,6,2,6,2,6,2,Standard,Standard,212.0,0.0,-0.055,61.6,4.8,,0.055,,-4,4,0.147,0.853,26,28,26,29,2,1,,,,,1.03,0.7,0.7,,-14.774417580607086,52.32065034196721,26.73197577489239,36.5233454322405,4.060038990088139,0.941,,0.502,0.9470000000000001,,0.718,0.23500000000000001,,,669358
FF,2025-08-19,93.9,-2.87,5.69,"Scherzer, Max",669707,453286,,called_strike,,,,,14,Jared Triolo flies out to right fielder Addison Barger.,R,R,R,PIT,TOR,S,,,1,0,2025,0.7,1.35,0.88,2.37,,,,0,5,Bot,,,,,,,11.241393247183153,-136.16560047513738,-5.758919701276084,-11.457053635461234,34.04324615468725,-14.318631808771617,3.8,1.79,,,,93.2,2453.0,6.4,776679,672386,664034,665926,676391,666182,664770,664702,680718,54.1,,,,,,,,42,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,220.0,0.0,-0.049,,,,0.049,,-4,-4,0.111,0.111,40,27,41,27,2,1,,,,,1.29,0.7,0.7,,,,,,,0.925,,0.40700000000000003,0.99,,0.672,0.29,,,453286
FF,2025-08-19,93.1,-2.99,5.69,"Scherzer, Max",693304,453286,,swinging_strike,,,,,1,Nick Gonzales called out on strikes.,R,R,R,PIT,TOR,S,,,0,0,2025,0.7,1.64,-0.42,3.13,,,,2,3,Bot,,,,,,,8.11779142716244,-135.17835796657485,-4.31418498080674,-10.524548288759693,33.06134361942413,-11.398155905028704,3.53,1.62,,,,92.4,2498.0,6.3,776679,672386,664034,665926,676391,666182,664770,664702,680718,54.23,,,,,,,,30,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,219.0,0.0,-0.045,75.3,7.1,,0.045,,-4,-4,0.121,0.121,40,26,41,26,2,1,,,,,1.03,0.7,0.7,,8.662548338582194,4.4186559577660045,33.0705093567685,29.37152351151473,24.31139538872759,0.925,,0.40700000000000003,0.99,,0.672,0.29,,,453286
FF,2025-08-19,93.7,3.4,5.26,"Lopez, Jacob",668885,682052,strikeout,swinging_strike,,,,,12,Austin Martin strikes out swinging.,R,R,L,MIN,ATH,S,2.0,,2,2,2025,0.69,0.99,0.96,3.39,,,,2,4,Bot,,,,,,,-7.939315663919223,-136.25803650955228,-1.3003508365968308,10.323569434215052,29.453151646353778,-19.745923062480013,3.4,1.64,,,,95.2,2190.0,7.2,776674,669127,701762,649966,695391,687231,691016,671732,668709,53.32,,0.0,0.0,1.0,0.0,0.0,,37,5,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,126.0,-0.009,-0.219,39.7,5.0,,0.219,,-3,-3,0.163,0.163,27,26,27,26,2,1,,,,,1.61,0.69,-0.69,,-15.175548458121837,37.380736071579655,35.84650927876099,44.662241542868,1.76415917301673,0.9400000000000001,0.935,0.594,0.9720000000000001,,,0.49700000000000005,,,682052
FF,2025-08-19,93.9,2.21,6.54,"Rodón, Carlos",673490,607074,,swinging_strike,,,,,2,"Ha-Seong Kim grounds out, shortstop Anthony Volpe to first baseman Paul Goldschmidt.",R,R,L,TB,NYY,S,,,1,0,2025,0.69,1.62,-0.04,3.12,,,,1,6,Bot,,,,,,,-7.265530280686029,-136.49897366537306,-6.653326778888539,10.189105447855818,30.706467389249745,-10.593233103543634,3.37,1.53,,,,93.2,2381.0,6.0,776677,700250,502671,665862,676609,683011,691176,663757,641355,54.55,,,,,,,,57,2,4-Seam Fastball,2,12,2,12,12,2,2,12,Standard,Standard,143.0,0.0,-0.049,73.9,6.7,,0.049,,-10,-10,0.001,0.001,32,29,33,30,3,2,,,,,0.97,0.69,-0.69,,8.158158133348701,7.588226336638017,19.037938770778148,35.81425278856372,26.834642238736336,0.975,0.785,,0.7809999999999999,,0.7320000000000001,0.217,,,607074
FF,2025-08-19,92.2,-1.5,5.34,"Lugo, Seth",696030,607625,,called_strike,,,,,6,Alejandro Osuna called out on strikes.,R,L,R,KC,TEX,S,,,2,0,2025,0.69,1.19,0.36,2.28,,,,1,5,Top,,,,,,,6.1985351700332645,-134.23994242339032,-4.542654893320396,-9.679957206559555,27.449207746004557,-17.015182162974398,3.28,1.46,,,,92.2,2352.0,6.1,776675,571912,686469,663697,672580,677951,670231,664728,573262,54.37,,,,,,,,30,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,218.0,0.0,-0.066,,,,0.066,,-1,1,0.379,0.621,35,22,36,23,2,1,,,,,1.48,0.69,-0.69,,,,,,,0.848,0.835,0.608,0.8690000000000001,0.804,0.8,0.309,0.45299999999999996,0.653,607625
FF,2025-08-19,93.5,-2.95,5.53,"Scherzer, Max",693304,453286,strikeout,called_strike,,,,,4,Nick Gonzales called out on strikes.,R,R,R,PIT,TOR,S,2.0,,3,2,2025,0.69,1.24,-0.65,2.24,,,,2,3,Bot,,,,,,,7.463042286217052,-135.94640792938495,-5.450724373647353,-10.200919046402554,30.778208391264847,-15.76021384222879,3.53,1.62,,,,93.5,2352.0,6.4,776679,672386,664034,665926,676391,666182,664770,664702,680718,54.11,,0.0,0.0,1.0,0.0,0.0,,30,8,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,217.0,-0.007,-0.32,,,,0.32,,-4,-4,0.121,0.121,40,26,41,26,2,1,,,,,1.38,0.69,0.69,,,,,,,0.925,,0.40700000000000003,0.99,,0.672,0.29,,,453286
FF,2025-08-19,92.7,-1.01,6.23,"Taillon, Jameson",687401,592791,strikeout,called_strike,,,,,8,Joey Ortiz called out on strikes.,R,R,R,CHC,MIL,S,2.0,,3,2,2025,0.68,1.5,-0.07,2.01,,643376.0,,1,2,Top,,,,,,,3.933721702413508,-134.7842473384793,-8.320542367418485,-9.164622900409793,29.06277855413897,-12.25181179092908,3.48,1.6,,,,93.3,2318.0,6.7,776676,608348,683737,663538,807713,621020,664023,691718,683357,53.81,,0.0,0.0,1.0,0.0,0.0,,14,9,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,207.0,0.031,-0.307,,,,0.307,,-1,1,0.374,0.626,33,26,34,27,1,0,,,,,1.15,0.68,0.68,,,,,,,0.9420000000000001,0.9309999999999999,0.515,0.883,,0.7040000000000001,,0.522,,592791
FF,2025-08-19,99.3,-1.86,6.21,"Greene, Hunter",669326,668881,,swinging_strike,,,,,2,Bryce Teodosio flies out to right fielder Noelvi Marte.,R,R,R,LAA,CIN,S,,,0,1,2025,0.68,1.46,-0.1,3.1,,,,2,2,Bot,,,,,,,6.429566557699628,-144.30894408379478,-6.50378479554755,-11.08204628365674,35.581158154962154,-10.426588852009,3.64,1.73,,,,99.3,2477.0,6.5,776668,624431,609280,680574,663647,682829,669720,670770,682622,53.99,,,,,,,,16,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,211.0,0.0,-0.055,71.0,5.6,,0.055,,0,0,0.511,0.511,25,26,26,26,1,0,,,,,0.87,0.68,0.68,,-0.6756568373683325,18.362384262320564,29.5455901567362,36.01917620365276,22.08331736049087,0.965,,,,0.838,,0.42700000000000005,,,668881
FF,2025-08-19,89.1,-1.45,5.43,"Lugo, Seth",608369,607625,,called_strike,,,,,3,"Corey Seager grounds out, second baseman Jonathan India to first baseman Vinnie Pasquantino.",R,L,R,KC,TEX,S,,,0,0,2025,0.68,1.33,0.46,3.55,,,,0,4,Top,,,,,,,6.11042057152003,-129.65640482229017,-1.3838141777350823,-9.002153403309999,27.387173086031535,-17.092072490476546,3.47,1.46,,,,88.8,2397.0,6.1,776675,571912,686469,663697,672580,677951,670231,664728,573262,54.36,,,,,,,,22,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,217.0,0.0,-0.04,,,,0.04,,0,0,0.5,0.5,35,31,36,31,2,1,,,,,1.54,0.68,-0.68,,,,,,,0.848,0.835,0.608,0.8690000000000001,0.804,0.8,0.309,0.45299999999999996,0.653,607625
